song_id,title,artist,album,duration,popularity,release_date
3bdlwCZm9O5LP33Smf3i5b,Princess Cuts My Wrist,Sickboyrari,City Of Doves,193,72,2014-05-21
55ikcenXPbQdzCnO1sOuYg,I Was Made For Lovin’ You - from The Fall Guy,YUNGBLUD,I Was Made For Lovin' You (from The Fall Guy),261,71,2024-04-26
4sgMbwl9lXGyHcHmtFYGMm,Supernova,aespa,Armageddon - The 1st Album,178,65,2024-05-27
4uTGJvLu4HWSgtqav9j6E1,Nightshift,Charlotte Plank,Nightshift,173,59,2024-05-10
5VZ0soW5syQfefCUj603DW,MASHA ULTRAFUNK,HISTED,MASHA ULTRAFUNK,93,80,2024-03-07
0uHrMbMv3c78398pIANDqR,Europapa,Joost,Europapa,160,87,2024-02-29
4hFLAgCvQdngAtIhb3KaVI,Ome Robert,Joost,Albino,152,73,2019-01-18
4pcEACnm3ZfZNNepcxCT0c,Simmer Down,Casper Walsh,Simmer Down,183,66,2024-04-05
5gxxUWHUFX9r24V23GJhzI,Islands (kompa pasión),фрози,Islands (kompa pasión),126,72,2024-04-26
47hsUYxvbTlBAN3sP9dEOd,Love Me JeJe,Tems,Love Me JeJe,178,81,2024-04-25
1xeIvccuZq4DiqqmZDSbAg,Ronald,Falling In Reverse,Ronald,196,77,2024-05-07
6XjDF6nds4DE2BBbagZol6,Gata Only,FloyyMenor,Gata Only,222,98,2024-02-02
1EjIXKhNHI00ZLMRpS8iz8,The Code,Nemo,The Code,180,85,2024-02-29
4D7db0sTmEWYf9aAzCJl9c,"Aw, Shoot!",CMAT,"Aw, Shoot!",208,55,2024-05-07
3htu3gsrxm2SluQk3WXnXA,Jealous,Shimmer,Jealous,213,40,2021-10-22
73c7iqH4lCVqu4tm66i0tY,Risk,Gracie Abrams,Risk,191,83,2024-05-01
6UTXf9k0H3JDus2ZZDwGpC,Favourite Girl,Darkoo,Favourite Girl,156,68,2024-05-02
62HKW77nt6tudsIHXT2A0M,Come back to me,RM,"Right Place, Wrong Person",388,75,2024-05-24
7ddVpLW467CLYffbPRQNmH,Take A Bite,beabadoobee,Take A Bite,158,78,2024-05-09
52EjKsvP7ivASaiyP7WpAv,Females Lingo,Bsav GP,Females Lingo,188,58,2024-04-29
7Mg5CBO37Rifk2RyDJ8fzd,Boogieman,EBK Jaaybo,Boogieman,131,77,2024-04-24
1kJK2dkXbMw8yOMFEuJUm7,FromHere (feat. Snoop Dogg & October London),NxWorries,FromHere (feat. Snoop Dogg & October London),241,65,2024-05-14
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,The Rise and Fall of a Midwest Princess,184,83,2023-09-22
7b8Z1GU2plJy3aASZTiolF,Friesenjung,Ski Aggu,denk mal drüber nach...,146,75,2023-10-12
5zCnGtCl5Ac5zlFHXaZmhy,"Sajni (From ""Laapataa Ladies"")",Ram Sampath,"Sajni (From ""Laapataa Ladies"")",170,80,2024-02-12
